Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,PPL Query: vpc/11_sum_packets,2130,0,26,27.540054805511215,22.176125086843967,235.8791248407215,672.0,6.946877638760622,0.0,26,27,28,28,29,30,41,86,150,240,240
,Aggregated,2130,0,26,27.540054805511215,22.176125086843967,235.8791248407215,672.0,6.946877638760622,0.0,26,27,28,28,29,30,41,86,150,240,240
