Query Name,PPL Query,Better Performance,Performance Improvement,Calcite Request Count,Non-Calcite Request Count,Calcite Median (ms),Non-Calcite Median (ms),Median Change,Calcite Average (ms),Non-Calcite Average (ms),Average Change,Calcite Min (ms),Non-Calcite Min (ms),Min Change,Calcite Max (ms),Non-Calcite Max (ms),Max Change,Calcite 95% (ms),Non-Calcite 95% (ms),95% Change,Calcite 99% (ms),Non-Calcite 99% (ms),99% Change,Calcite Requests/s,Non-Calcite Requests/s,Requests/s Change,Calcite Failures,Non-Calcite Failures
Aggregated,N/A,Calcite,1.97% faster,11988,12093,15,16,-6.25%,16.546418520600838,16.878074701073267,-1.97%,11.324625003908295,11.209791999135632,1.02%,232.6016249935492,242.51004200050374,-4.09%,19,19,0.00%,43,40,7.50%,13.319807186247537,13.44707021353752,-0.95%,0,0
DSL Query: big5/query1,N/A,Calcite,1.97% faster,11988,12093,15,16,-6.25%,16.546418520600838,16.878074701073267,-1.97%,11.324625003908295,11.209791999135632,1.02%,232.6016249935492,242.51004200050374,-4.09%,19,19,0.00%,43,40,7.50%,13.319807186247537,13.44707021353752,-0.95%,0,0
