Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,PPL Query: vpc/11_sum_packets,22585,0,46,49.833836744885616,32.38808293826878,2673.478040844202,672.0,31.503590312631818,0.0,46,48,49,50,52,54,63,180,1200,2600,2700
,Aggregated,22585,0,46,49.833836744885616,32.38808293826878,2673.478040844202,672.0,31.503590312631818,0.0,46,48,49,50,52,54,63,180,1200,2600,2700
