Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,PPL Query: vpc/11_sum_packets,22231,0,52,53.07183683483978,37.90816687978804,339.9228749331087,672.0,33.03772022479618,0.0,52,54,55,56,58,60,65,80,270,320,340
,Aggregated,22231,0,52,53.07183683483978,37.90816687978804,339.9228749331087,672.0,33.03772022479618,0.0,52,54,55,56,58,60,65,80,270,320,340
